record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
361,unknown,,The Help,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-06 00:28:38.902,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:29.112893,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,4.0,1.0,False,,,The Help,unknown,,8,8,0.08,The Help,scraped_json_api,8.0,,,unknown,0.08,1.0
371,unknown,,Life of Pi,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.908,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571865,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,11.0,4.0,False,,,Life of Pi,unknown,,10,10,0.1,Life of Pi,scraped_json_api,10.0,,,unknown,0.1,1.0
381,unknown,,Brave,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-06 00:28:38.915,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:31.571913,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,1.0,1.0,False,,,Brave,unknown,,5,5,0.05,Brave,scraped_json_api,5.0,,,unknown,0.05,1.0
391,unknown,,Blue Jasmine,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-06 00:28:38.920,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:34.144196,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,3.0,1.0,False,,,Blue Jasmine,unknown,,12,12,0.12,Blue Jasmine,scraped_json_api,12.0,,,unknown,0.12,1.0
401,unknown,,American Sniper,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.926,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492937,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,6.0,1.0,False,,,American Sniper,unknown,,15,15,0.15,American Sniper,scraped_json_api,15.0,,,unknown,0.15,1.0
411,unknown,,Still Alice,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-06 00:28:38.933,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:36.492994,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,1.0,1.0,False,,,Still Alice,unknown,,11,11,0.1099999999999999,Still Alice,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0
421,unknown,,The Hateful Eight  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-06 00:28:38.938,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-06 00:28:38.861406,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,2.0,1.0,False,,,The Hateful Eight  ,unknown,,19,19,0.19,The Hateful Eight  ,scraped_json_api,19.0,,,unknown,0.19,1.0
431,unknown,,Untitled record,,,,data/raw/scanned/test_scan.pdf,2026-04-06 00:28:42.859,1.0,ocr_pdf,test_scan.pdf,2.0,,pytesseract_pdf2image,,,,ocr_pdf,,,,,,,,,,,,,,,,,,,,,,,,,,"Vecini kupaca kada kupuje automobil ni na kraj pameti nije misao kako ¢e ga
odrzavati. Poslovni model autoindustrije nije u prodaji vozila. Tu se zaraduje
relativno malo. Pravi novac lezi u servisu, u rezervnim dijelovima, u svakom
kvaru koji vas uhvati nespremne, a to se sve CeS¢e deSava.

Samo
ONLINE

1GOS nije bez rizika ios wave ovisnest. Same za punaletre.

Proizvodadci novijih automobila namjerno projektuju vozila tako da ih je skupo
popraviti, jer im su servis i prodaja rezervnih dijelova profitabilniji biznis od prodaje

samih automobila.

Kako automobili postaju sofisticiraniji, a komponente vezane jedna uz drugu, sam
dizajn i konstrukcija dijelova vise nije jednostavan niti jeftin za servisiranje. Skuplji
dijelovi su jedna strana, broj radnih sati i povezani sklopovi koji se prodaju u

kompletu finansijski dovode viasnike do bankrota, narocito kod luksuznijih vozila.

Plastiéni prsten od par eura, racun od 34.500 eura
","Vecini kupaca kada kupuje automobil ni na kraj pameti nije misao kako ¢e ga
odrzavati. Poslovni model autoindustrije nije u prodaji vozila. Tu se zaraduje
relativno malo. Pravi novac leZi u servisu, u rezervnim dijelovima, u svakom
kvaru koji vas uhvati nespremne, a to se sve Ces¢e deSava.

Samo
ONLINE

Proizvodadi novijih automobila namjerno projektuju vozila tako da ih je skupo
popraviti, jer im su servis i prodaja rezervnih dijelova profitabilniji biznis od prodaje

samih automobila.

Kako automobili postaju sofisticiraniji, a komponente vezane jedna uz drugu, sam
dizajn i konstrukcija dijelova vise nije jednostavan niti jeftin za servisiranje. Skuplji
dijelovi su jedna strana, broj radnih sati i povezani sklopovi koji se prodaju u

kompletu finansijski dovode vlasnike do bankrota, narocito kod luksuznijih vozila.

Plastiéni prsten od par eura, racun od 34.500 eura
","Vecini kupaca kada kupuje automobil ni na kraj pameti nije misao kako ¢e ga
odrzavati. Poslovni model autoindustrije nije u prodaji vozila. Tu se zaraduje
relativno malo. Pravi novac leZi u servisu, u rezervnim dijelovima, u svakom
kvaru koji vas uhvati nespremne, a to se sve Ces¢e deSava.

Samo
ONLINE

Proizvodadi novijih automobila namjerno projektuju vozila tako da ih je skupo
popraviti, jer im su servis i prodaja rezervnih dijelova profitabilniji biznis od prodaje

samih automobila.

Kako automobili postaju sofisticiraniji, a komponente vezane jedna uz drugu, sam
dizajn i konstrukcija dijelova vise nije jednostavan niti jeftin za servisiranje. Skuplji
dijelovi su jedna strana, broj radnih sati i povezani sklopovi koji se prodaju u

kompletu finansijski dovode vlasnike do bankrota, narocito kod luksuznijih vozila.

Plastiéni prsten od par eura, racun od 34.500 eura
",unknown,,881,15,8.81,"Vecini kupaca kada kupuje automobil ni na kraj pameti nije misao kako ¢e ga
odrzavati. Poslovni model autoindustrije nije u prodaji vozila. Tu se zaraduje
relativno malo. Pravi novac leZi u servisu, u rezervnim dijelovima, u svakom
kvaru koji vas uhvati nespremne, a to se sve Ces¢e deSava.

Samo
ONLINE

Proizvodadi novijih automobila namjerno projektuju vozila tako da ih je skupo
popraviti, jer im su servis i prodaja rezervnih dijelova profitabilniji biznis od prodaje

samih automobila.

Kako automobili postaju sofisticiraniji, a komponente vezane jedna uz drugu, sam
dizajn i konstrukcija dijelova vise nije jednostavan niti jeftin za servisiranje. Skuplji
dijelovi su jedna strana, broj radnih sati i povezani sklopovi koji se prodaju u

kompletu finansijski dovode vlasnike do bankrota, narocito kod luksuznijih vozila.

Plastiéni prsten od par eura, racun od 34.500 eura
",ocr_pdf,881.0,,,unknown,8.81,1.0
441,BusinessLine,BL Mumbai Bureau,JFE Engineering Corp invests ₹128 cr in 2 projects of Antony Waste Handling Cell in AP,"JFE Engineering invests ₹128 crore in Antony Waste's waste-to-energy projects in Andhra Pradesh, marking a significant Japanese entry into India's waste management sector.",https://www.thehindubusinessline.com/companies/jfe-engineering-corp-invests-128-cr-in-2-projects-of-antony-waste-handling-cell-in-ap/article70838960.ece,2026-04-08T15:10:19Z,news_page_2.json,2026-04-09 15:21:30.760,1.0,json,news_page_2.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"JFE Engineering invests ₹128 crore in Antony Waste's waste-to-energy projects in Andhra Pradesh, marking a significant Japanese entry into India's waste management sector.",unknown,,171,86,1.7100000000000002,"JFE Engineering invests ₹128 crore in Antony Waste's waste-to-energy projects in Andhra Pradesh, marking a significant Japanese entry into India's waste management sector.",json,171.0,,,unknown,1.7100000000000002,1.0
451,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-09 15:21:31.015,1.0,word,news_normal.docx,,2026-04-09 15:21:30.982725,python-docx,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.","[[['Source', 'Category', 'Articles', 'Avg. sentiment'], ['BBC', 'Politics', '12', '0.41'], ['Reuters', 'Business', '10', '0.63'], ['CNN', 'Technology', '8', '0.57'], ['AP', 'Sports', '6', '0.49']], [['Month', 'Trending keyword', 'Mentions'], ['January', 'election', '45'], ['February', 'AI', '52'], ['March', 'streaming', '61'], ['April', 'inflation', '56']]]",,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",unknown,,1080,15,10.0,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",word,1080.0,,,unknown,10.0,1.0
461,BBC,,Election Update,,,,data/raw/excel/news_data.xlsx,2026-04-09 15:21:31.082,1.0,excel,news_data.xlsx,,2026-04-09 15:21:31.082458,openpyxl,,,1.0,Politics,2026-03-20,34.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Election Update,unknown,2026.0,15,15,4.0,Election Update,Politics,34.0,2026-03-20,2026.0,unknown,4.0,34.0
471,unknown,,Untitled record,,,,data/raw/excel/news_data.xlsx,2026-04-09 15:21:31.099,1.0,excel_summary,news_data.xlsx,,2026-04-09 15:21:31.098979,openpyxl,,,,excel_summary,,,,Summary,Value,10.0,235.0,23.5,0.51,34.0,3.0,3.0,,,,,,,,,,,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,excel_summary,15.0,,,unknown,0.15,1.0
481,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-09 15:21:35.723,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,Minnesota North Stars,1990.0,27.0,39.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
491,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-09 15:21:35.743,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,Vancouver Canucks,1990.0,28.0,43.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
501,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:21:47.438,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Chicago Blackhawks,1990.0,49.0,23.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
511,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:21:47.452,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Philadelphia Flyers,1990.0,33.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
521,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:21:47.492,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Calgary Flames,1991.0,31.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
531,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:21:47.502,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New York Rangers,1991.0,50.0,25.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
541,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:21:47.512,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Boston Bruins,1992.0,51.0,26.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
551,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-09 15:21:47.518,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,New Jersey Devils,1992.0,40.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
561,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-09 15:21:47.528,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Toronto Maple Leafs,1992.0,44.0,29.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
571,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-09 15:21:47.537,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Detroit Red Wings,1993.0,46.0,30.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
581,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-09 15:21:47.550,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Philadelphia Flyers,1993.0,35.0,39.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
591,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=4,2026-04-09 15:21:47.557,1.0,scraped_html_paginated,hockey_multi_page_results.json,4.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Mighty Ducks of Anaheim,1994.0,16.0,27.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
601,unknown,,The Fighter,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2010,2026-04-09 15:22:02.907,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:50.143735,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2010.0,,,7.0,2.0,False,,,The Fighter,unknown,,11,11,0.1099999999999999,The Fighter,scraped_json_api,11.0,,,unknown,0.1099999999999999,1.0
611,unknown,,The Artist,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:22:02.916,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:52.603268,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,10.0,5.0,True,,,The Artist,unknown,,10,10,0.1,The Artist,scraped_json_api,10.0,,,unknown,0.1,1.0
621,unknown,,Undefeated,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2011,2026-04-09 15:22:02.936,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:52.603302,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2011.0,,,1.0,1.0,False,,,Undefeated,unknown,,10,10,0.1,Undefeated,scraped_json_api,10.0,,,unknown,0.1,1.0
631,unknown,,Skyfall,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2012,2026-04-09 15:22:02.952,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:55.056614,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2012.0,,,5.0,2.0,False,,,Skyfall,unknown,,7,7,0.07,Skyfall,scraped_json_api,7.0,,,unknown,0.07,1.0
641,unknown,,12 Years a Slave,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:22:02.966,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:57.724242,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,9.0,3.0,True,,,12 Years a Slave,unknown,,16,16,0.16,12 Years a Slave,scraped_json_api,16.0,,,unknown,0.16,1.0
651,unknown,,The Great Beauty,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2013,2026-04-09 15:22:02.979,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:21:57.724302,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2013.0,,,1.0,1.0,False,,,The Great Beauty,unknown,,16,16,0.16,The Great Beauty,scraped_json_api,16.0,,,unknown,0.16,1.0
661,unknown,,Ida,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2014,2026-04-09 15:22:02.987,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:22:00.382442,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2014.0,,,2.0,1.0,False,,,Ida,unknown,,3,3,0.03,Ida,scraped_json_api,3.0,,,unknown,0.03,1.0
671,unknown,,The Revenant   ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:22:03.000,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:22:02.857594,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,12.0,3.0,False,,,The Revenant   ,unknown,,15,15,0.15,The Revenant   ,scraped_json_api,15.0,,,unknown,0.15,1.0
681,unknown,,A Girl in the River: The Price of Forgiveness  ,,,,https://www.scrapethissite.com/pages/ajax-javascript/?ajax=true&year=2015,2026-04-09 15:22:03.015,1.0,scraped_json_api,ajax_movies_api_results.json,,2026-04-09 15:22:02.857623,requests,,,,scraped_json_api,,,,,,,,,,,,,,,,,,,,2015.0,,,1.0,1.0,False,,,A Girl in the River: The Price of Forgiveness  ,unknown,,47,47,0.47,A Girl in the River: The Price of Forgiveness  ,scraped_json_api,47.0,,,unknown,0.47,1.0
691,GlobeNewswire,ADI Predictstreet,ADI Predictstreet Secures Gibraltar Regulatory Approval to Scale Its Data-Driven Forecasting Platform Globally,"GIBRALTAR, April 08, 2026 (GLOBE NEWSWIRE) -- ADI Predictstreet, a global forecasting platform powered by ADI Chain and a subsidiary of Finstreet Limited, announced that it has secured regulatory approval in Gibraltar, marking a significant step in its global…",https://www.globenewswire.com/news-release/2026/04/08/3270357/0/en/ADI-Predictstreet-Secures-Gibraltar-Regulatory-Approval-to-Scale-Its-Data-Driven-Forecasting-Platform-Globally.html,2026-04-08T15:44:00Z,news_page_1.json,2026-04-09 15:51:37.888,1.0,json,news_page_1.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GIBRALTAR, April 08, 2026 (GLOBE NEWSWIRE) -- ADI Predictstreet, a global forecasting platform powered by ADI Chain and a subsidiary of Finstreet Limited, announced that it has secured regulatory approval in Gibraltar, marking a significant step in its global…",unknown,,260,110,2.6,"GIBRALTAR, April 08, 2026 (GLOBE NEWSWIRE) -- ADI Predictstreet, a global forecasting platform powered by ADI Chain and a subsidiary of Finstreet Limited, announced that it has secured regulatory approval in Gibraltar, marking a significant step in its global…",json,260.0,,,unknown,2.6,1.0
701,Iasbaba.com,IASbaba,UPSC Quiz – 2026 : IASbaba’s Daily Current Affairs Quiz 8th April 2026,"For Previous Daily Quiz (ARCHIVES) – CLICK HERE The Current Affairs questions are based on sources like ‘The Hindu’, ‘Indian Express’ and ‘PIB’, which are very important sources for UPSC Prelims Exam. The questions are focused on both the concepts and facts. …",https://iasbaba.com/2026/04/upsc-quiz-2026-iasbabas-daily-current-affairs-quiz-8th-april-2026/,2026-04-08T15:34:20Z,news_page_3.json,2026-04-09 15:51:38.019,1.0,json,news_page_3.json,,,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For Previous Daily Quiz (ARCHIVES) – CLICK HERE The Current Affairs questions are based on sources like ‘The Hindu’, ‘Indian Express’ and ‘PIB’, which are very important sources for UPSC Prelims Exam. The questions are focused on both the concepts and facts. …",unknown,,260,70,2.6,"For Previous Daily Quiz (ARCHIVES) – CLICK HERE The Current Affairs questions are based on sources like ‘The Hindu’, ‘Indian Express’ and ‘PIB’, which are very important sources for UPSC Prelims Exam. The questions are focused on both the concepts and facts. …",json,260.0,,,unknown,2.6,1.0
711,unknown,,Untitled record,,,,data/raw/word/news_normal.docx,2026-04-09 15:51:38.249,1.0,word_run,news_normal.docx,,,python-docx,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",,,word_run,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",unknown,,274,15,2.74,"The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.",word_run,274.0,,,unknown,2.74,1.0
721,Le Monde,,Café Culture Trends,,,,data/raw/excel/news_data.xlsx,2026-04-09 15:51:38.270,1.0,excel,news_data.xlsx,,2026-04-09 15:51:38.266073,openpyxl,,,5.0,Culture,2026-03-22,14.0,0.6,Articles,,,,,,,,,,,,,,,,,,,,,,,,Café Culture Trends,unknown,2026.0,19,19,6.0,Café Culture Trends,Culture,14.0,2026-03-22,2026.0,unknown,6.0,14.0
731,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-09 15:51:42.340,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,Calgary Flames,1990.0,46.0,26.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
741,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-09 15:51:42.346,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,New York Rangers,1990.0,36.0,31.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
751,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/,2026-04-09 15:51:42.391,1.0,scraped_html,hockey_results.json,,,requests_bs4,,,,scraped_html,,,,,,,,,,,,,,,,,,,Buffalo Sabres,1991.0,31.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html,15.0,,,unknown,0.15,1.0
761,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.577,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Los Angeles Kings,1990.0,46.0,24.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
771,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=1,2026-04-09 15:51:53.586,1.0,scraped_html_paginated,hockey_multi_page_results.json,1.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Toronto Maple Leafs,1990.0,23.0,46.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
781,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.595,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Hartford Whalers,1991.0,26.0,41.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
791,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.623,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,San Jose Sharks,1991.0,17.0,58.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
801,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=2,2026-04-09 15:51:53.630,1.0,scraped_html_paginated,hockey_multi_page_results.json,2.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Detroit Red Wings,1992.0,47.0,28.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
811,unknown,,Untitled record,,,,https://www.scrapethissite.com/pages/forms/?page_num=3,2026-04-09 15:51:53.642,1.0,scraped_html_paginated,hockey_multi_page_results.json,3.0,,requests_bs4,,,,scraped_html_paginated,,,,,,,,,,,,,,,,,,,Philadelphia Flyers,1992.0,36.0,37.0,,,,,,Untitled record,unknown,,15,15,0.15,Untitled record,scraped_html_paginated,15.0,,,unknown,0.15,1.0
