record_id,source_name,author,title,description,url,publishedAt,source_path,fetched_at,version,document_type,file_name,page_number,extraction_timestamp,extraction_library,text,tables,id,category,published_date,mentions,sentiment_score,sheet_name,Metric,Total Articles,Total Mentions,Average Mentions,Average Sentiment,Highest Mentions,Politics Articles,Business Articles,paragraph_number,run_number,bold,italic,underline,preview_text,name,year,wins,losses,nominations,awards,best_picture,raw_text,processed_text,content_text,language,published_year,content_length,title_length,rating_score,overview,genres,popularity,release_date,release_year,original_language,vote_average,vote_count
47,data/raw/pdf/news_normal.pdf,,Untitled record,,,,,,,pdf,news_normal.pdf,2.0,2026-04-01 02:10:53.092654,pdfplumber,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.","[[['Month', 'Trending keyword', 'Mentions']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",unknown,,283,15,2.83,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",pdf,283.0,,,unknown,2.83,1.0
50,data/raw/word/news_normal.docx,,Untitled record,,,,,,,word,news_normal.docx,,2026-04-01 02:10:53.172831,python-docx,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.","[[['Source', 'Category', 'Articles', 'Avg. sentiment'], ['BBC', 'Politics', '12', '0.41'], ['Reuters', 'Business', '10', '0.63'], ['CNN', 'Technology', '8', '0.57'], ['AP', 'Sports', '6', '0.49']], [['Month', 'Trending keyword', 'Mentions'], ['January', 'election', '45'], ['February', 'AI', '52'], ['March', 'streaming', '61'], ['April', 'inflation', '56']]]",,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",unknown,,1080,15,10.0,"News Media Monitoring Pipeline — Extraction Sample

Normal layout · includes text, tables with/without borders, and images

The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs, bordered tables, borderless tables, and several images.

During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be verified during extraction.

A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and metadata in MongoDB together with source path, page number, and extraction timestamp.

Table with borders — sample source coverage

Table without borders — trending keyword snapshot

Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction library.",word,1080.0,,,unknown,10.0,1.0
52,BBC,,Election Update,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221410,openpyxl,,,1.0,Politics,2026-03-20,34.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Election Update,unknown,2026.0,15,15,4.0,Election Update,Politics,34.0,2026-03-20,2026.0,unknown,4.0,34.0
53,Reuters,,AI Market Growth,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221482,openpyxl,,,2.0,Business,2026-03-21,28.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,AI Market Growth,unknown,2026.0,16,16,7.0,AI Market Growth,Business,28.0,2026-03-21,2026.0,unknown,7.0,28.0
54,CNN,,Sports Highlights,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221513,openpyxl,,,3.0,Sports,2026-03-21,19.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Sports Highlights,unknown,2026.0,17,17,5.0,Sports Highlights,Sports,19.0,2026-03-21,2026.0,unknown,5.0,19.0
55,AP,,Climate Policy Shift,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221541,openpyxl,,,4.0,Politics,2026-03-22,23.0,0.3,Articles,,,,,,,,,,,,,,,,,,,,,,,,Climate Policy Shift,unknown,2026.0,20,20,3.0,Climate Policy Shift,Politics,23.0,2026-03-22,2026.0,unknown,3.0,23.0
56,Le Monde,,Café Culture Trends,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221562,openpyxl,,,5.0,Culture,2026-03-22,14.0,0.6,Articles,,,,,,,,,,,,,,,,,,,,,,,,Café Culture Trends,unknown,2026.0,19,19,6.0,Café Culture Trends,Culture,14.0,2026-03-22,2026.0,unknown,6.0,14.0
57,DW,,München Startup Round,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221583,openpyxl,,,6.0,Technology,2026-03-23,17.0,0.8,Articles,,,,,,,,,,,,,,,,,,,,,,,,München Startup Round,unknown,2026.0,21,21,8.0,München Startup Round,Technology,17.0,2026-03-23,2026.0,unknown,8.0,17.0
58,Žurnal,,Žurnal Election Pulse,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221602,openpyxl,,,7.0,Politics,2026-03-23,21.0,0.5,Articles,,,,,,,,,,,,,,,,,,,,,,,,Žurnal Election Pulse,unknown,2026.0,21,21,5.0,Žurnal Election Pulse,Politics,21.0,2026-03-23,2026.0,unknown,5.0,21.0
59,Financial Times,,Streaming Rights Watch,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221621,openpyxl,,,8.0,Business,2026-03-24,26.0,0.4,Articles,,,,,,,,,,,,,,,,,,,,,,,,Streaming Rights Watch,unknown,2026.0,22,22,4.0,Streaming Rights Watch,Business,26.0,2026-03-24,2026.0,unknown,4.0,26.0
60,ESPN,,Weekend Match Buzz,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221640,openpyxl,,,9.0,Sports,2026-03-24,31.0,0.7,Articles,,,,,,,,,,,,,,,,,,,,,,,,Weekend Match Buzz,unknown,2026.0,18,18,7.0,Weekend Match Buzz,Sports,31.0,2026-03-24,2026.0,unknown,7.0,31.0
61,Al Jazeera,,Inflation Briefing,,,,,,,excel,news_data.xlsx,,2026-04-01 02:10:53.221659,openpyxl,,,10.0,Business,2026-03-25,22.0,0.2,Articles,,,,,,,,,,,,,,,,,,,,,,,,Inflation Briefing,unknown,2026.0,18,18,2.0,Inflation Briefing,Business,22.0,2026-03-25,2026.0,unknown,2.0,22.0
63,Paul Tan's Automotive News,Gerard Lye,Tesla sued for USD1 million after Cybertruck nearly drives off Houston overpass while FSD mode engaged,"A woman from Houston, Texas is suing Tesla for USD1 million after a terrifying incident which she claimed put her and her one-year-old child’s lives in danger, KHOU reports. The incident, which happened in August […]
The post Tesla sued for USD1 million after…",https://paultan.org/2026/03/18/tesla-gets-sued-for-fsd-crash-in-texas/,2026-03-18T02:50:13Z,,,,json,news_page_1.json,,2026-04-01 02:14:43.344303,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A woman from Houston, Texas is suing Tesla for USD1 million after a terrifying incident which she claimed put her and her one-year-old child’s lives in danger, KHOU reports. The incident, which happened in August […]
The post Tesla sued for USD1 million after…",unknown,,260,102,2.6,"A woman from Houston, Texas is suing Tesla for USD1 million after a terrifying incident which she claimed put her and her one-year-old child’s lives in danger, KHOU reports. The incident, which happened in August […]
The post Tesla sued for USD1 million after…",json,260.0,,,unknown,2.6,1.0
64,The Times of India,Reuters,"Global Market | Nikkei jumps nearly 2% as AI, chip stocks rally","Japan's Nikkei index surged on Wednesday, driven by technology stocks. Investors eased worries about rising oil prices, boosting market sentiment. Advantest and SoftBank Group saw significant gains. Shipping firm Mitsui OSK Lines and Mitsubishi Materials also…",https://economictimes.indiatimes.com/markets/us-stocks/news/global-market-nikkei-jumps-nearly-2-as-ai-chip-stocks-rally/articleshow/129645867.cms,2026-03-18T02:48:36Z,,,,json,news_page_1.json,,2026-04-01 02:14:43.355999,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Japan's Nikkei index surged on Wednesday, driven by technology stocks. Investors eased worries about rising oil prices, boosting market sentiment. Advantest and SoftBank Group saw significant gains. Shipping firm Mitsui OSK Lines and Mitsubishi Materials also…",unknown,,260,63,2.6,"Japan's Nikkei index surged on Wednesday, driven by technology stocks. Investors eased worries about rising oil prices, boosting market sentiment. Advantest and SoftBank Group saw significant gains. Shipping firm Mitsui OSK Lines and Mitsubishi Materials also…",json,260.0,,,unknown,2.6,1.0
65,GlobeNewswire,"SAB Biotherapeutics, Inc.",SAB BIO Announces Pricing of $85 Million Public Offering of Common Stock and Pre-Funded Warrants,"MIAMI, March 17, 2026 (GLOBE NEWSWIRE) -- SAB Biotherapeutics, Inc. (Nasdaq: SABS), a clinical-stage biopharmaceutical company developing a fully human anti-thymocyte immunoglobulin (hATG) for type 1 diabetes (T1D) and other autoimmune diseases, today announc…",https://www.globenewswire.com/news-release/2026/03/18/3257861/0/en/SAB-BIO-Announces-Pricing-of-85-Million-Public-Offering-of-Common-Stock-and-Pre-Funded-Warrants.html,2026-03-18T02:46:00Z,,,,json,news_page_1.json,,2026-04-01 02:14:43.357105,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MIAMI, March 17, 2026 (GLOBE NEWSWIRE) -- SAB Biotherapeutics, Inc. (Nasdaq: SABS), a clinical-stage biopharmaceutical company developing a fully human anti-thymocyte immunoglobulin (hATG) for type 1 diabetes (T1D) and other autoimmune diseases, today announc…",unknown,,260,96,2.6,"MIAMI, March 17, 2026 (GLOBE NEWSWIRE) -- SAB Biotherapeutics, Inc. (Nasdaq: SABS), a clinical-stage biopharmaceutical company developing a fully human anti-thymocyte immunoglobulin (hATG) for type 1 diabetes (T1D) and other autoimmune diseases, today announc…",json,260.0,,,unknown,2.6,1.0
66,Motley Fool Australia,James Mickleboro,"Why EOS, Humm, New Hope, and Sims shares are storming higher today","These shares are having a good session on hump day. But why?
The post Why EOS, Humm, New Hope, and Sims shares are storming higher today appeared first on The Motley Fool Australia.",https://www.fool.com.au/2026/03/18/why-eos-humm-new-hope-and-sims-shares-are-storming-higher-today/,2026-03-18T02:40:46Z,,,,json,news_page_1.json,,2026-04-01 02:14:43.358123,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"These shares are having a good session on hump day. But why?
The post Why EOS, Humm, New Hope, and Sims shares are storming higher today appeared first on The Motley Fool Australia.",unknown,,181,66,1.81,"These shares are having a good session on hump day. But why?
The post Why EOS, Humm, New Hope, and Sims shares are storming higher today appeared first on The Motley Fool Australia.",json,181.0,,,unknown,1.81,1.0
67,The Punch,Punch Newspapers,SWDC partners FTID to boost S’West rural devt,"The South-West Development Commission (SWDC) and FTID partner to boost South-West rural development, focusing on food production and infrastructure.

Read More: https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/",https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/,2026-03-18T02:34:47Z,,,,json,news_page_1.json,,2026-04-01 02:14:43.359931,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The South-West Development Commission (SWDC) and FTID partner to boost South-West rural development, focusing on food production and infrastructure.

Read More: https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/",unknown,,226,45,2.26,"The South-West Development Commission (SWDC) and FTID partner to boost South-West rural development, focusing on food production and infrastructure.

Read More: https://punchng.com/swdc-partners-ftid-to-boost-swest-rural-devt/",json,226.0,,,unknown,2.26,1.0
68,The Times of India,TOI Education,"GATE 2026 final answer key not released yet, results likely to be out tomorrow: Check details here","The Indian Institute of Technology Guwahati has clarified that the GATE 2026 final answer key has not yet been released, dismissing reports claiming otherwise. Candidates have been advised to rely only on official updates on the GATE portals. The result is ex…",https://timesofindia.indiatimes.com/education/news/gate-2026-final-answer-key-not-released-yet-results-likely-to-be-out-tomorrow-check-details-here/articleshow/129645610.cms,2026-03-18T02:31:14Z,,,,json,news_page_2.json,,2026-04-01 02:14:43.361760,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Indian Institute of Technology Guwahati has clarified that the GATE 2026 final answer key has not yet been released, dismissing reports claiming otherwise. Candidates have been advised to rely only on official updates on the GATE portals. The result is ex…",unknown,,260,98,2.6,"The Indian Institute of Technology Guwahati has clarified that the GATE 2026 final answer key has not yet been released, dismissing reports claiming otherwise. Candidates have been advised to rely only on official updates on the GATE portals. The result is ex…",json,260.0,,,unknown,2.6,1.0
69,Financial Post,Business Wire,LTM Named NVIDIA Partner Network ‘Rising Star Consulting Partner of the Year’ at NVIDIA GTC 2026,"MUMBAI, India — LTM, the Business Creativity partner to the world’s largest enterprises, has been recognized as the NVIDIA Partner Network (NPN) ‘Rising Star Consulting Partner of the Year’ at NVIDIA GTC 2026. The award recognizes LTM’s strong collaboration w…",https://financialpost.com/pmn/business-wire-news-releases-pmn/ltm-named-nvidia-partner-network-rising-star-consulting-partner-of-the-year-at-nvidia-gtc-2026,2026-03-18T02:30:15Z,,,,json,news_page_2.json,,2026-04-01 02:14:43.362713,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MUMBAI, India — LTM, the Business Creativity partner to the world’s largest enterprises, has been recognized as the NVIDIA Partner Network (NPN) ‘Rising Star Consulting Partner of the Year’ at NVIDIA GTC 2026. The award recognizes LTM’s strong collaboration w…",unknown,,260,96,2.6,"MUMBAI, India — LTM, the Business Creativity partner to the world’s largest enterprises, has been recognized as the NVIDIA Partner Network (NPN) ‘Rising Star Consulting Partner of the Year’ at NVIDIA GTC 2026. The award recognizes LTM’s strong collaboration w…",json,260.0,,,unknown,2.6,1.0
70,CNA,,"Asian stocks rally as oil retreats, Fed in spotlight","SYDNEY, March 18 : Asian shares rallied on Wednesday as oil prices paused their gains, with markets turning to the U.S. Federal Reserve meeting to see how policymakers will balance growth and inflation risks amid ongoing geopolitical tensions in the Middle Ea…",https://www.channelnewsasia.com/business/asian-stocks-rally-oil-retreats-fed-in-spotlight-6000501,2026-03-18T02:27:11Z,,,,json,news_page_2.json,,2026-04-01 02:14:43.363564,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYDNEY, March 18 : Asian shares rallied on Wednesday as oil prices paused their gains, with markets turning to the U.S. Federal Reserve meeting to see how policymakers will balance growth and inflation risks amid ongoing geopolitical tensions in the Middle Ea…",unknown,,260,52,2.6,"SYDNEY, March 18 : Asian shares rallied on Wednesday as oil prices paused their gains, with markets turning to the U.S. Federal Reserve meeting to see how policymakers will balance growth and inflation risks amid ongoing geopolitical tensions in the Middle Ea…",json,260.0,,,unknown,2.6,1.0
71,The Times of India,Reuters,Trump administration defends Anthropic blacklisting in US court,"Defense Secretary Pete Hegseth designated Anthropic, the maker of popular AI assistant Claude, a national security supply chain risk on March 3 after the company refused to remove guardrails ‌against its ⁠technology being ⁠used for autonomous weapons or domes…",https://economictimes.indiatimes.com/tech/tech-bytes/trump-administration-defends-anthropic-blacklisting-in-us-court/articleshow/129645468.cms,2026-03-18T02:16:55Z,,,,json,news_page_2.json,,2026-04-01 02:14:43.364361,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Defense Secretary Pete Hegseth designated Anthropic, the maker of popular AI assistant Claude, a national security supply chain risk on March 3 after the company refused to remove guardrails ‌against its ⁠technology being ⁠used for autonomous weapons or domes…",unknown,,260,63,2.6,"Defense Secretary Pete Hegseth designated Anthropic, the maker of popular AI assistant Claude, a national security supply chain risk on March 3 after the company refused to remove guardrails ‌against its ⁠technology being ⁠used for autonomous weapons or domes…",json,260.0,,,unknown,2.6,1.0
72,Khabarhub.com,Khabarhub,Economic Digest: Nepal’s Business News in a Snap,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s latest economic signals reflect a mixed and structurally strained landscape: while the Nepal …",https://english.khabarhub.com/2026/18/539763/,2026-03-18T02:15:20Z,,,,json,news_page_2.json,,2026-04-01 02:14:43.365702,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s latest economic signals reflect a mixed and structurally strained landscape: while the Nepal …",unknown,,260,48,2.6,"KATHMANDU: Economic Digest offers a concise yet comprehensive overview of significant business happenings in Nepal, presented in easily digestible summaries. Nepal’s latest economic signals reflect a mixed and structurally strained landscape: while the Nepal …",json,260.0,,,unknown,2.6,1.0
73,BusinessLine,KS Badri Narayanan,"17 stocks including Tata Steel, SBI, Varun Beverages, Shree Cement, Wipro, Ceigall, NHPC, Paisalo, Strides Pharma will remain in focus on Wednesday","Key stocks like Tata Steel, SBI, and Varun Beverages will be in focus on Wednesday due to significant corporate developments.",https://www.thehindubusinessline.com/markets/17-stocks-including-tata-steel-sbi-varun-beverages-shree-cement-wipro-ceigall-nhpc-paisalo-strides-pharma-will-remain-in-focus-on-wednesday/article70756561.ece,2026-03-18T02:15:03Z,,,,json,news_page_3.json,,2026-04-01 02:14:43.367920,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Key stocks like Tata Steel, SBI, and Varun Beverages will be in focus on Wednesday due to significant corporate developments.",unknown,,125,147,1.25,"Key stocks like Tata Steel, SBI, and Varun Beverages will be in focus on Wednesday due to significant corporate developments.",json,125.0,,,unknown,1.25,1.0
74,The Times of India,Reuters,"Nvidia preparing Groq chips that can be sold in Chinese market, sources say","Nvidia licensed technology from Groq, an AI chip startup, late last year in ‌a $17 billion deal ⁠and ⁠showed a new lineup of products based around its chips at its annual developer conference in San ​Jose, California, this week.",https://economictimes.indiatimes.com/tech/artificial-intelligence/nvidia-preparing-groq-chips-that-can-be-sold-in-chinese-market-sources-say/articleshow/129645442.cms,2026-03-18T02:14:50Z,,,,json,news_page_3.json,,2026-04-01 02:14:43.368780,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nvidia licensed technology from Groq, an AI chip startup, late last year in ‌a $17 billion deal ⁠and ⁠showed a new lineup of products based around its chips at its annual developer conference in San ​Jose, California, this week.",unknown,,228,75,2.28,"Nvidia licensed technology from Groq, an AI chip startup, late last year in ‌a $17 billion deal ⁠and ⁠showed a new lineup of products based around its chips at its annual developer conference in San ​Jose, California, this week.",json,228.0,,,unknown,2.28,1.0
75,Rlsbb.to,OMEGA,Heroes of Science and Fiction-TENOKE,"Release Description:Explore what's left on the planets and secure important resources. Use them to upgrade your bases with advanced technology and to hire massive armies. Play as several different factions, recruit skilled commanders, teach them new skills an…",https://post.rlsbb.to/heroes-of-science-and-fiction-tenoke/,2026-03-18T02:14:48Z,,,,json,news_page_3.json,,2026-04-01 02:14:43.369537,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Release Description:Explore what's left on the planets and secure important resources. Use them to upgrade your bases with advanced technology and to hire massive armies. Play as several different factions, recruit skilled commanders, teach them new skills an…",unknown,,260,36,2.6,"Release Description:Explore what's left on the planets and secure important resources. Use them to upgrade your bases with advanced technology and to hire massive armies. Play as several different factions, recruit skilled commanders, teach them new skills an…",json,260.0,,,unknown,2.6,1.0
76,Thechronicle.com.gh,JENNIFER AMBOLLEY,Ghana’s Mining Investment Ranking Tumbles …Jinapor Expresses Concern,"Ghana’s standing as a preferred destination for mining investment has come under renewed scrutiny, following a significant drop in the latest Global Mining Investment Attractiveness Index, prompting concern from the country’s immediate past Minister for Lands…",https://thechronicle.com.gh/ghanas-mining-investment-ranking-tumbles-jinapor-expresses-concern/,2026-03-18T02:12:35Z,,,,json,news_page_3.json,,2026-04-01 02:14:43.370892,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghana’s standing as a preferred destination for mining investment has come under renewed scrutiny, following a significant drop in the latest Global Mining Investment Attractiveness Index, prompting concern from the country’s immediate past Minister for Lands…",unknown,,260,68,2.6,"Ghana’s standing as a preferred destination for mining investment has come under renewed scrutiny, following a significant drop in the latest Global Mining Investment Attractiveness Index, prompting concern from the country’s immediate past Minister for Lands…",json,260.0,,,unknown,2.6,1.0
77,Thechronicle.com.gh,JOHN BEDIAKO,"I’ll Model Ghana Police After Scotland Yard, NYPD –IGP","The Inspector General of Police (IGP), Mr Christian Tetteh Yohuno, has revealed his vision to transform the Ghana Police Service into a world class institution, drawing inspiration from the New York Police Department (NYPD) and Scotland Yard. In an exclusive …",https://thechronicle.com.gh/ill-model-ghana-police-after-scotland-yard-nypd-igp/,2026-03-18T02:10:22Z,,,,json,news_page_3.json,,2026-04-01 02:14:43.372046,,,,,json,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Inspector General of Police (IGP), Mr Christian Tetteh Yohuno, has revealed his vision to transform the Ghana Police Service into a world class institution, drawing inspiration from the New York Police Department (NYPD) and Scotland Yard. In an exclusive …",unknown,,260,54,2.6,"The Inspector General of Police (IGP), Mr Christian Tetteh Yohuno, has revealed his vision to transform the Ghana Police Service into a world class institution, drawing inspiration from the New York Police Department (NYPD) and Scotland Yard. In an exclusive …",json,260.0,,,unknown,2.6,1.0
78,data/raw/pdf/news_normal.pdf,,Untitled record,,,,,,,pdf,news_normal.pdf,1.0,2026-04-01 02:14:43.408418,pdfplumber,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49","[[['Source', 'Category', 'Articles', 'Avg. sentiment'], ['BBC', 'Politics', '12', '0.41'], ['Reuters', 'Business', '10', '0.63'], ['CNN', 'Technology', '8', '0.57'], ['AP', 'Sports', '6', '0.49']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49",unknown,,1019,15,10.0,"News Media Monitoring Pipeline — Extraction Sample
Normal layout · includes text, tables with/without borders, and images
The News Media Monitoring Pipeline collects article metadata, summaries, and engagement signals from online
outlets. This sample document is designed for document extraction tests and intentionally includes paragraphs,
bordered tables, borderless tables, and several images.
During the latest monitoring window, editors tracked rising coverage of elections, AI investments, and live sports
rights. The content below includes special characters such as Ž, č, š, and café so encoding-aware processing can be
verified during extraction.
A downstream parser can extract body text with pdfplumber or python-docx, then store the normalized text and
metadata in MongoDB together with source path, page number, and extraction timestamp.
Table with borders — sample source coverage
Source Category Articles Avg. sentiment
BBC Politics 12 0.41
Reuters Business 10 0.63
CNN Technology 8 0.57
AP Sports 6 0.49",pdf,1019.0,,,unknown,10.0,1.0
79,data/raw/pdf/news_normal.pdf,,Untitled record,,,,,,,pdf,news_normal.pdf,2.0,2026-04-01 02:14:43.416058,pdfplumber,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.","[[['Month', 'Trending keyword', 'Mentions']]]",,pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",unknown,,283,15,2.83,"Table without borders — trending keyword snapshot
Month Trending keyword Mentions
January election 45
February AI 52
March streaming 61
April inflation 56
Suggested extraction metadata: file name, document type, source path, extraction timestamp, page number, and extraction
library.",pdf,283.0,,,unknown,2.83,1.0
